"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","15-24 years","15-24",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","25-34 years","25-34",51,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","35-44 years","35-44",75,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","45-54 years","45-54",88,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","55-64 years","55-64",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Mar., 2009","2009/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","15-24 years","15-24",19,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","25-34 years","25-34",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","35-44 years","35-44",69,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","45-54 years","45-54",59,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","55-64 years","55-64",28,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Apr., 2009","2009/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","25-34 years","25-34",47,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","45-54 years","45-54",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","55-64 years","55-64",33,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","May, 2009","2009/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","15-24 years","15-24",20,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","25-34 years","25-34",39,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","35-44 years","35-44",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","45-54 years","45-54",61,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","55-64 years","55-64",30,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jun., 2009","2009/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","25-34 years","25-34",46,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","35-44 years","35-44",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","45-54 years","45-54",68,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","55-64 years","55-64",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Jul., 2009","2009/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","15-24 years","15-24",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","25-34 years","25-34",37,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","45-54 years","45-54",74,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","55-64 years","55-64",28,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Aug., 2009","2009/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","25-34 years","25-34",40,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","35-44 years","35-44",63,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","45-54 years","45-54",58,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","55-64 years","55-64",25,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","75-84 years","75-84",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Sep., 2009","2009/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","25-34 years","25-34",45,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","35-44 years","35-44",50,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","45-54 years","45-54",98,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","55-64 years","55-64",27,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Oct., 2009","2009/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","25-34 years","25-34",46,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","35-44 years","35-44",72,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","45-54 years","45-54",76,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","55-64 years","55-64",34,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Nov., 2009","2009/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","15-24 years","15-24",20,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","25-34 years","25-34",49,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","35-44 years","35-44",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","45-54 years","45-54",72,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","55-64 years","55-64",33,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2009","2009","Dec., 2009","2009/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
