"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"Division 3: East North Central","CENS-D3","2017","2017","Jun., 2017","2017/06",1168,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Jul., 2017","2017/07",1195,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Aug., 2017","2017/08",1127,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Sep., 2017","2017/09",1249,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Oct., 2017","2017/10",1162,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11",1152,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12",1068,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01",1070,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02",1010,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03",1140,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04",1019,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05",1050,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06",1057,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07",1136,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08",1073,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09",1063,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Oct., 2018","2018/10",1061,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Nov., 2018","2018/11",962,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Dec., 2018","2018/12",1086,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Jan., 2019","2019/01",973,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Feb., 2019","2019/02",907,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Mar., 2019","2019/03",1143,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Apr., 2019","2019/04",1028,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","May, 2019","2019/05",1159,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Jun., 2019","2019/06",1038,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Jul., 2019","2019/07",1151,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Aug., 2019","2019/08",1089,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Sep., 2019","2019/09",1101,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Oct., 2019","2019/10",1150,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Nov., 2019","2019/11",1195,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2019","2019","Dec., 2019","2019/12",1156,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Jan., 2020","2020/01",1139,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Feb., 2020","2020/02",1203,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Mar., 2020","2020/03",1260,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Apr., 2020","2020/04",1378,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","May, 2020","2020/05",1838,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Jun., 2020","2020/06",1539,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Jul., 2020","2020/07",1468,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Aug., 2020","2020/08",1279,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Sep., 2020","2020/09",1295,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Oct., 2020","2020/10",1285,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Nov., 2020","2020/11",1243,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2020","2020","Dec., 2020","2020/12",1328,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Jan., 1999","1999/01",54,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Feb., 1999","1999/02",53,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Mar., 1999","1999/03",61,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Apr., 1999","1999/04",63,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","May, 1999","1999/05",51,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Jun., 1999","1999/06",67,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Jul., 1999","1999/07",72,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Aug., 1999","1999/08",49,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Sep., 1999","1999/09",57,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Oct., 1999","1999/10",60,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Nov., 1999","1999/11",69,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","1999","1999","Dec., 1999","1999/12",75,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Jan., 2000","2000/01",83,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Feb., 2000","2000/02",64,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Mar., 2000","2000/03",65,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Apr., 2000","2000/04",79,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","May, 2000","2000/05",68,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Jun., 2000","2000/06",56,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Jul., 2000","2000/07",67,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Aug., 2000","2000/08",74,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Sep., 2000","2000/09",68,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Oct., 2000","2000/10",54,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Nov., 2000","2000/11",59,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2000","2000","Dec., 2000","2000/12",62,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Jan., 2001","2001/01",76,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Feb., 2001","2001/02",77,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Mar., 2001","2001/03",83,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Apr., 2001","2001/04",82,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","May, 2001","2001/05",93,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Jun., 2001","2001/06",86,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Jul., 2001","2001/07",90,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Aug., 2001","2001/08",81,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Sep., 2001","2001/09",67,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Oct., 2001","2001/10",80,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Nov., 2001","2001/11",87,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2001","2001","Dec., 2001","2001/12",94,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Jan., 2002","2002/01",95,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Feb., 2002","2002/02",79,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Mar., 2002","2002/03",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Apr., 2002","2002/04",92,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","May, 2002","2002/05",85,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Jun., 2002","2002/06",87,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Jul., 2002","2002/07",99,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Aug., 2002","2002/08",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Sep., 2002","2002/09",81,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Oct., 2002","2002/10",120,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Nov., 2002","2002/11",87,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2002","2002","Dec., 2002","2002/12",105,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Jan., 2003","2003/01",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Feb., 2003","2003/02",107,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Mar., 2003","2003/03",130,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Apr., 2003","2003/04",97,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","May, 2003","2003/05",107,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Jun., 2003","2003/06",94,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Jul., 2003","2003/07",117,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Aug., 2003","2003/08",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Sep., 2003","2003/09",100,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Oct., 2003","2003/10",118,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Nov., 2003","2003/11",110,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2003","2003","Dec., 2003","2003/12",113,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Jan., 2004","2004/01",111,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Feb., 2004","2004/02",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Mar., 2004","2004/03",122,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Apr., 2004","2004/04",118,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","May, 2004","2004/05",118,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Jun., 2004","2004/06",139,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Jul., 2004","2004/07",112,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Aug., 2004","2004/08",114,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Sep., 2004","2004/09",116,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Oct., 2004","2004/10",112,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Nov., 2004","2004/11",103,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2004","2004","Dec., 2004","2004/12",138,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Jan., 2005","2005/01",143,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Feb., 2005","2005/02",125,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Mar., 2005","2005/03",127,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Apr., 2005","2005/04",123,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","May, 2005","2005/05",138,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Jun., 2005","2005/06",132,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Jul., 2005","2005/07",126,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Aug., 2005","2005/08",130,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Sep., 2005","2005/09",129,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Oct., 2005","2005/10",132,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Nov., 2005","2005/11",122,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2005","2005","Dec., 2005","2005/12",136,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Jan., 2006","2006/01",139,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Feb., 2006","2006/02",144,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Mar., 2006","2006/03",136,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Apr., 2006","2006/04",150,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","May, 2006","2006/05",158,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Jun., 2006","2006/06",168,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Jul., 2006","2006/07",171,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Aug., 2006","2006/08",147,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Sep., 2006","2006/09",147,Not Applicable,Not Applicable
,"Division 4: West North Central","CENS-D4","2006","2006","Oct., 2006","2006/10",159,Not Applicable,Not Applicable
