"Region","Sex","Age_Group","Age","Year","Month","Deaths","Population","Total_Population"
"South","Female","50-54",50,2005,7,58,3695502,107411036
"South","Female","50-54",50,2005,8,35,3695502,107411036
"South","Female","50-54",50,2005,9,34,3695502,107411036
"South","Female","50-54",50,2005,10,52,3695502,107411036
"South","Female","50-54",50,2005,11,51,3695502,107411036
"South","Female","50-54",50,2005,12,46,3695502,107411036
"South","Male","15-19",15,2005,1,23,3973458,107411036
"South","Male","15-19",15,2005,2,28,3973458,107411036
"South","Male","15-19",15,2005,3,32,3973458,107411036
"South","Male","15-19",15,2005,4,15,3973458,107411036
"South","Male","15-19",15,2005,5,27,3973458,107411036
"South","Male","15-19",15,2005,6,19,3973458,107411036
"South","Male","15-19",15,2005,7,19,3973458,107411036
"South","Male","15-19",15,2005,8,23,3973458,107411036
"South","Male","15-19",15,2005,9,28,3973458,107411036
"South","Male","15-19",15,2005,10,27,3973458,107411036
"South","Male","15-19",15,2005,11,19,3973458,107411036
"South","Male","15-19",15,2005,12,22,3973458,107411036
"South","Male","20-24",20,2005,1,64,3932999,107411036
"South","Male","20-24",20,2005,2,61,3932999,107411036
"South","Male","20-24",20,2005,3,67,3932999,107411036
"South","Male","20-24",20,2005,4,64,3932999,107411036
"South","Male","20-24",20,2005,5,43,3932999,107411036
"South","Male","20-24",20,2005,6,48,3932999,107411036
"South","Male","20-24",20,2005,7,67,3932999,107411036
"South","Male","20-24",20,2005,8,57,3932999,107411036
"South","Male","20-24",20,2005,9,50,3932999,107411036
"South","Male","20-24",20,2005,10,64,3932999,107411036
"South","Male","20-24",20,2005,11,62,3932999,107411036
"South","Male","20-24",20,2005,12,69,3932999,107411036
"South","Male","25-29",25,2005,1,70,3569795,107411036
"South","Male","25-29",25,2005,2,64,3569795,107411036
"South","Male","25-29",25,2005,3,71,3569795,107411036
"South","Male","25-29",25,2005,4,67,3569795,107411036
"South","Male","25-29",25,2005,5,65,3569795,107411036
"South","Male","25-29",25,2005,6,71,3569795,107411036
"South","Male","25-29",25,2005,7,72,3569795,107411036
"South","Male","25-29",25,2005,8,54,3569795,107411036
"South","Male","25-29",25,2005,9,78,3569795,107411036
"South","Male","25-29",25,2005,10,70,3569795,107411036
"South","Male","25-29",25,2005,11,69,3569795,107411036
"South","Male","25-29",25,2005,12,65,3569795,107411036
"South","Male","30-34",30,2005,1,71,3631619,107411036
"South","Male","30-34",30,2005,2,70,3631619,107411036
"South","Male","30-34",30,2005,3,80,3631619,107411036
"South","Male","30-34",30,2005,4,72,3631619,107411036
"South","Male","30-34",30,2005,5,73,3631619,107411036
"South","Male","30-34",30,2005,6,68,3631619,107411036
"South","Male","30-34",30,2005,7,63,3631619,107411036
"South","Male","30-34",30,2005,8,70,3631619,107411036
"South","Male","30-34",30,2005,9,59,3631619,107411036
"South","Male","30-34",30,2005,10,90,3631619,107411036
"South","Male","30-34",30,2005,11,57,3631619,107411036
"South","Male","30-34",30,2005,12,73,3631619,107411036
"South","Male","35-39",35,2005,1,83,3745109,107411036
"South","Male","35-39",35,2005,2,97,3745109,107411036
"South","Male","35-39",35,2005,3,77,3745109,107411036
"South","Male","35-39",35,2005,4,86,3745109,107411036
"South","Male","35-39",35,2005,5,88,3745109,107411036
"South","Male","35-39",35,2005,6,87,3745109,107411036
"South","Male","35-39",35,2005,7,70,3745109,107411036
"South","Male","35-39",35,2005,8,81,3745109,107411036
"South","Male","35-39",35,2005,9,80,3745109,107411036
"South","Male","35-39",35,2005,10,79,3745109,107411036
"South","Male","35-39",35,2005,11,71,3745109,107411036
"South","Male","35-39",35,2005,12,82,3745109,107411036
"South","Male","40-44",40,2005,1,111,4051020,107411036
"South","Male","40-44",40,2005,2,101,4051020,107411036
"South","Male","40-44",40,2005,3,128,4051020,107411036
"South","Male","40-44",40,2005,4,105,4051020,107411036
"South","Male","40-44",40,2005,5,110,4051020,107411036
"South","Male","40-44",40,2005,6,112,4051020,107411036
"South","Male","40-44",40,2005,7,116,4051020,107411036
"South","Male","40-44",40,2005,8,106,4051020,107411036
"South","Male","40-44",40,2005,9,102,4051020,107411036
"South","Male","40-44",40,2005,10,103,4051020,107411036
"South","Male","40-44",40,2005,11,111,4051020,107411036
"South","Male","40-44",40,2005,12,84,4051020,107411036
"South","Male","45-49",45,2005,1,103,3939037,107411036
"South","Male","45-49",45,2005,2,98,3939037,107411036
"South","Male","45-49",45,2005,3,99,3939037,107411036
"South","Male","45-49",45,2005,4,110,3939037,107411036
"South","Male","45-49",45,2005,5,107,3939037,107411036
"South","Male","45-49",45,2005,6,101,3939037,107411036
"South","Male","45-49",45,2005,7,114,3939037,107411036
"South","Male","45-49",45,2005,8,102,3939037,107411036
"South","Male","45-49",45,2005,9,103,3939037,107411036
"South","Male","45-49",45,2005,10,94,3939037,107411036
"South","Male","45-49",45,2005,11,99,3939037,107411036
"South","Male","45-49",45,2005,12,104,3939037,107411036
"South","Male","50-54",50,2005,1,67,3482759,107411036
"South","Male","50-54",50,2005,2,60,3482759,107411036
"South","Male","50-54",50,2005,3,64,3482759,107411036
"South","Male","50-54",50,2005,4,80,3482759,107411036
"South","Male","50-54",50,2005,5,65,3482759,107411036
"South","Male","50-54",50,2005,6,64,3482759,107411036
"South","Male","50-54",50,2005,7,58,3482759,107411036
"South","Male","50-54",50,2005,8,79,3482759,107411036
"South","Male","50-54",50,2005,9,80,3482759,107411036
"South","Male","50-54",50,2005,10,77,3482759,107411036
"South","Male","50-54",50,2005,11,72,3482759,107411036
"South","Male","50-54",50,2005,12,66,3482759,107411036
"West","Female","15-19",15,2005,1,3,2421921,67937509
"West","Female","15-19",15,2005,2,4,2421921,67937509
"West","Female","15-19",15,2005,3,5,2421921,67937509
"West","Female","15-19",15,2005,4,6,2421921,67937509
"West","Female","15-19",15,2005,5,3,2421921,67937509
"West","Female","15-19",15,2005,6,6,2421921,67937509
"West","Female","15-19",15,2005,7,5,2421921,67937509
"West","Female","15-19",15,2005,8,6,2421921,67937509
"West","Female","15-19",15,2005,9,2,2421921,67937509
"West","Female","15-19",15,2005,10,3,2421921,67937509
"West","Female","15-19",15,2005,11,3,2421921,67937509
"West","Female","15-19",15,2005,12,1,2421921,67937509
"West","Female","20-24",20,2005,1,7,2401653,67937509
"West","Female","20-24",20,2005,2,9,2401653,67937509
"West","Female","20-24",20,2005,3,10,2401653,67937509
"West","Female","20-24",20,2005,4,10,2401653,67937509
"West","Female","20-24",20,2005,5,8,2401653,67937509
"West","Female","20-24",20,2005,6,11,2401653,67937509
"West","Female","20-24",20,2005,7,7,2401653,67937509
"West","Female","20-24",20,2005,8,9,2401653,67937509
"West","Female","20-24",20,2005,9,12,2401653,67937509
"West","Female","20-24",20,2005,10,8,2401653,67937509
"West","Female","20-24",20,2005,11,10,2401653,67937509
"West","Female","20-24",20,2005,12,11,2401653,67937509
"West","Female","25-29",25,2005,1,11,2357893,67937509
"West","Female","25-29",25,2005,2,15,2357893,67937509
"West","Female","25-29",25,2005,3,8,2357893,67937509
"West","Female","25-29",25,2005,4,12,2357893,67937509
"West","Female","25-29",25,2005,5,15,2357893,67937509
"West","Female","25-29",25,2005,6,13,2357893,67937509
"West","Female","25-29",25,2005,7,22,2357893,67937509
"West","Female","25-29",25,2005,8,4,2357893,67937509
"West","Female","25-29",25,2005,9,17,2357893,67937509
"West","Female","25-29",25,2005,10,11,2357893,67937509
"West","Female","25-29",25,2005,11,16,2357893,67937509
"West","Female","25-29",25,2005,12,15,2357893,67937509
"West","Female","30-34",30,2005,1,17,2317895,67937509
"West","Female","30-34",30,2005,2,19,2317895,67937509
"West","Female","30-34",30,2005,3,20,2317895,67937509
"West","Female","30-34",30,2005,4,15,2317895,67937509
"West","Female","30-34",30,2005,5,27,2317895,67937509
"West","Female","30-34",30,2005,6,16,2317895,67937509
"West","Female","30-34",30,2005,7,23,2317895,67937509
"West","Female","30-34",30,2005,8,21,2317895,67937509
"West","Female","30-34",30,2005,9,19,2317895,67937509
"West","Female","30-34",30,2005,10,22,2317895,67937509
"West","Female","30-34",30,2005,11,15,2317895,67937509
"West","Female","30-34",30,2005,12,20,2317895,67937509
"West","Female","35-39",35,2005,1,32,2394518,67937509
"West","Female","35-39",35,2005,2,30,2394518,67937509
"West","Female","35-39",35,2005,3,25,2394518,67937509
"West","Female","35-39",35,2005,4,25,2394518,67937509
"West","Female","35-39",35,2005,5,27,2394518,67937509
"West","Female","35-39",35,2005,6,23,2394518,67937509
"West","Female","35-39",35,2005,7,29,2394518,67937509
"West","Female","35-39",35,2005,8,31,2394518,67937509
"West","Female","35-39",35,2005,9,25,2394518,67937509
"West","Female","35-39",35,2005,10,24,2394518,67937509
"West","Female","35-39",35,2005,11,17,2394518,67937509
"West","Female","35-39",35,2005,12,32,2394518,67937509
"West","Female","40-44",40,2005,1,43,2551165,67937509
"West","Female","40-44",40,2005,2,37,2551165,67937509
"West","Female","40-44",40,2005,3,48,2551165,67937509
"West","Female","40-44",40,2005,4,39,2551165,67937509
"West","Female","40-44",40,2005,5,50,2551165,67937509
"West","Female","40-44",40,2005,6,43,2551165,67937509
"West","Female","40-44",40,2005,7,43,2551165,67937509
"West","Female","40-44",40,2005,8,44,2551165,67937509
"West","Female","40-44",40,2005,9,62,2551165,67937509
"West","Female","40-44",40,2005,10,39,2551165,67937509
"West","Female","40-44",40,2005,11,47,2551165,67937509
"West","Female","40-44",40,2005,12,49,2551165,67937509
"West","Female","45-49",45,2005,1,45,2510598,67937509
"West","Female","45-49",45,2005,2,45,2510598,67937509
"West","Female","45-49",45,2005,3,55,2510598,67937509
"West","Female","45-49",45,2005,4,58,2510598,67937509
"West","Female","45-49",45,2005,5,47,2510598,67937509
"West","Female","45-49",45,2005,6,49,2510598,67937509
"West","Female","45-49",45,2005,7,54,2510598,67937509
"West","Female","45-49",45,2005,8,43,2510598,67937509
"West","Female","45-49",45,2005,9,53,2510598,67937509
"West","Female","45-49",45,2005,10,65,2510598,67937509
"West","Female","45-49",45,2005,11,49,2510598,67937509
"West","Female","45-49",45,2005,12,53,2510598,67937509
"West","Female","50-54",50,2005,1,43,2283309,67937509
"West","Female","50-54",50,2005,2,42,2283309,67937509
"West","Female","50-54",50,2005,3,51,2283309,67937509
"West","Female","50-54",50,2005,4,51,2283309,67937509
"West","Female","50-54",50,2005,5,48,2283309,67937509
"West","Female","50-54",50,2005,6,32,2283309,67937509
"West","Female","50-54",50,2005,7,43,2283309,67937509
"West","Female","50-54",50,2005,8,48,2283309,67937509
"West","Female","50-54",50,2005,9,35,2283309,67937509
"West","Female","50-54",50,2005,10,42,2283309,67937509
"West","Female","50-54",50,2005,11,44,2283309,67937509
"West","Female","50-54",50,2005,12,49,2283309,67937509
"West","Male","15-19",15,2005,1,13,2593820,67937509
"West","Male","15-19",15,2005,2,7,2593820,67937509
"West","Male","15-19",15,2005,3,12,2593820,67937509
"West","Male","15-19",15,2005,4,9,2593820,67937509
"West","Male","15-19",15,2005,5,8,2593820,67937509
"West","Male","15-19",15,2005,6,9,2593820,67937509
"West","Male","15-19",15,2005,7,11,2593820,67937509
"West","Male","15-19",15,2005,8,10,2593820,67937509
"West","Male","15-19",15,2005,9,6,2593820,67937509
"West","Male","15-19",15,2005,10,5,2593820,67937509
"West","Male","15-19",15,2005,11,13,2593820,67937509
"West","Male","15-19",15,2005,12,7,2593820,67937509
"West","Male","20-24",20,2005,1,31,2614765,67937509
"West","Male","20-24",20,2005,2,18,2614765,67937509
"West","Male","20-24",20,2005,3,26,2614765,67937509
"West","Male","20-24",20,2005,4,30,2614765,67937509
"West","Male","20-24",20,2005,5,29,2614765,67937509
"West","Male","20-24",20,2005,6,26,2614765,67937509
"West","Male","20-24",20,2005,7,33,2614765,67937509
"West","Male","20-24",20,2005,8,28,2614765,67937509
"West","Male","20-24",20,2005,9,26,2614765,67937509
"West","Male","20-24",20,2005,10,28,2614765,67937509
"West","Male","20-24",20,2005,11,21,2614765,67937509
"West","Male","20-24",20,2005,12,27,2614765,67937509
"West","Male","25-29",25,2005,1,40,2462433,67937509
"West","Male","25-29",25,2005,2,28,2462433,67937509
"West","Male","25-29",25,2005,3,34,2462433,67937509
"West","Male","25-29",25,2005,4,36,2462433,67937509
"West","Male","25-29",25,2005,5,42,2462433,67937509
"West","Male","25-29",25,2005,6,30,2462433,67937509
"West","Male","25-29",25,2005,7,29,2462433,67937509
"West","Male","25-29",25,2005,8,29,2462433,67937509
"West","Male","25-29",25,2005,9,34,2462433,67937509
"West","Male","25-29",25,2005,10,36,2462433,67937509
"West","Male","25-29",25,2005,11,35,2462433,67937509
"West","Male","25-29",25,2005,12,28,2462433,67937509
"West","Male","30-34",30,2005,1,41,2423927,67937509
"West","Male","30-34",30,2005,2,29,2423927,67937509
"West","Male","30-34",30,2005,3,44,2423927,67937509
"West","Male","30-34",30,2005,4,35,2423927,67937509
"West","Male","30-34",30,2005,5,33,2423927,67937509
"West","Male","30-34",30,2005,6,39,2423927,67937509
"West","Male","30-34",30,2005,7,44,2423927,67937509
"West","Male","30-34",30,2005,8,45,2423927,67937509
"West","Male","30-34",30,2005,9,36,2423927,67937509
"West","Male","30-34",30,2005,10,35,2423927,67937509
"West","Male","30-34",30,2005,11,35,2423927,67937509
"West","Male","30-34",30,2005,12,28,2423927,67937509
"West","Male","35-39",35,2005,1,44,2475157,67937509
"West","Male","35-39",35,2005,2,49,2475157,67937509
"West","Male","35-39",35,2005,3,39,2475157,67937509
"West","Male","35-39",35,2005,4,51,2475157,67937509
"West","Male","35-39",35,2005,5,57,2475157,67937509
"West","Male","35-39",35,2005,6,48,2475157,67937509
"West","Male","35-39",35,2005,7,41,2475157,67937509
"West","Male","35-39",35,2005,8,55,2475157,67937509
"West","Male","35-39",35,2005,9,49,2475157,67937509
"West","Male","35-39",35,2005,10,50,2475157,67937509
"West","Male","35-39",35,2005,11,37,2475157,67937509
"West","Male","35-39",35,2005,12,45,2475157,67937509
"West","Male","40-44",40,2005,1,74,2573928,67937509
"West","Male","40-44",40,2005,2,82,2573928,67937509
"West","Male","40-44",40,2005,3,79,2573928,67937509
"West","Male","40-44",40,2005,4,76,2573928,67937509
"West","Male","40-44",40,2005,5,77,2573928,67937509
"West","Male","40-44",40,2005,6,69,2573928,67937509
"West","Male","40-44",40,2005,7,89,2573928,67937509
"West","Male","40-44",40,2005,8,76,2573928,67937509
"West","Male","40-44",40,2005,9,67,2573928,67937509
"West","Male","40-44",40,2005,10,67,2573928,67937509
"West","Male","40-44",40,2005,11,69,2573928,67937509
"West","Male","40-44",40,2005,12,66,2573928,67937509
"West","Male","45-49",45,2005,1,92,2494719,67937509
"West","Male","45-49",45,2005,2,88,2494719,67937509
"West","Male","45-49",45,2005,3,79,2494719,67937509
"West","Male","45-49",45,2005,4,94,2494719,67937509
"West","Male","45-49",45,2005,5,87,2494719,67937509
"West","Male","45-49",45,2005,6,66,2494719,67937509
"West","Male","45-49",45,2005,7,109,2494719,67937509
"West","Male","45-49",45,2005,8,78,2494719,67937509
"West","Male","45-49",45,2005,9,72,2494719,67937509
"West","Male","45-49",45,2005,10,75,2494719,67937509
"West","Male","45-49",45,2005,11,87,2494719,67937509
"West","Male","45-49",45,2005,12,91,2494719,67937509
"West","Male","50-54",50,2005,1,80,2218115,67937509
"West","Male","50-54",50,2005,2,63,2218115,67937509
"West","Male","50-54",50,2005,3,84,2218115,67937509
"West","Male","50-54",50,2005,4,74,2218115,67937509
"West","Male","50-54",50,2005,5,61,2218115,67937509
"West","Male","50-54",50,2005,6,62,2218115,67937509
"West","Male","50-54",50,2005,7,69,2218115,67937509
"West","Male","50-54",50,2005,8,49,2218115,67937509
"West","Male","50-54",50,2005,9,64,2218115,67937509
"West","Male","50-54",50,2005,10,68,2218115,67937509
"West","Male","50-54",50,2005,11,74,2218115,67937509
"West","Male","50-54",50,2005,12,82,2218115,67937509
"Northeast","Female","15-19",15,2006,2,2,1918439,54710026
"Northeast","Female","15-19",15,2006,3,6,1918439,54710026
"Northeast","Female","15-19",15,2006,4,3,1918439,54710026
"Northeast","Female","15-19",15,2006,5,1,1918439,54710026
"Northeast","Female","15-19",15,2006,6,3,1918439,54710026
"Northeast","Female","15-19",15,2006,7,4,1918439,54710026
"Northeast","Female","15-19",15,2006,8,3,1918439,54710026
"Northeast","Female","15-19",15,2006,9,4,1918439,54710026
"Northeast","Female","15-19",15,2006,11,5,1918439,54710026
"Northeast","Female","15-19",15,2006,12,4,1918439,54710026
"Northeast","Female","15-19",15,2007,1,3,1930373,54879379
"Northeast","Female","15-19",15,2007,2,4,1930373,54879379
"Northeast","Female","15-19",15,2007,3,3,1930373,54879379
"Northeast","Female","15-19",15,2007,4,7,1930373,54879379
"Northeast","Female","15-19",15,2007,5,3,1930373,54879379
"Northeast","Female","15-19",15,2007,6,3,1930373,54879379
"Northeast","Female","15-19",15,2007,7,4,1930373,54879379
"Northeast","Female","15-19",15,2007,8,2,1930373,54879379
"Northeast","Female","15-19",15,2007,10,3,1930373,54879379
"Northeast","Female","15-19",15,2007,12,2,1930373,54879379
"Northeast","Female","15-19",15,2008,1,3,1930948,55060196
"Northeast","Female","15-19",15,2008,2,2,1930948,55060196
"Northeast","Female","15-19",15,2008,3,3,1930948,55060196
"Northeast","Female","15-19",15,2008,4,4,1930948,55060196
"Northeast","Female","15-19",15,2008,5,5,1930948,55060196
"Northeast","Female","15-19",15,2008,6,6,1930948,55060196
"Northeast","Female","15-19",15,2008,7,4,1930948,55060196
"Northeast","Female","15-19",15,2008,8,2,1930948,55060196
"Northeast","Female","15-19",15,2008,9,3,1930948,55060196
"Northeast","Female","15-19",15,2008,10,2,1930948,55060196
"Northeast","Female","15-19",15,2008,11,3,1930948,55060196
"Northeast","Female","15-19",15,2009,1,6,1919120,55283679
"Northeast","Female","15-19",15,2009,2,3,1919120,55283679
"Northeast","Female","15-19",15,2009,3,4,1919120,55283679
"Northeast","Female","15-19",15,2009,4,4,1919120,55283679
"Northeast","Female","15-19",15,2009,5,2,1919120,55283679
"Northeast","Female","15-19",15,2009,6,2,1919120,55283679
"Northeast","Female","15-19",15,2009,7,2,1919120,55283679
