"Notes","Census Region","Census Region Code","Year","Year Code","Month","Month Code","Single-Year Ages","Single-Year Ages Code",Deaths,Population,Crude Rate
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","65 years","65",1020,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","66 years","66",996,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","67 years","67",1188,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","68 years","68",1193,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","69 years","69",1267,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","70 years","70",1274,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","71 years","71",1286,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","72 years","72",1428,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","73 years","73",1474,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","74 years","74",1598,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","75 years","75",1624,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","76 years","76",1777,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","77 years","77",1908,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","78 years","78",1880,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","79 years","79",1957,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","80 years","80",2146,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","81 years","81",2157,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","82 years","82",2211,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","83 years","83",2256,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","84 years","84",2170,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","85 years","85",1958,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","86 years","86",2010,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","87 years","87",1911,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","88 years","88",1761,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","89 years","89",1637,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","90 years","90",1591,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","91 years","91",1444,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","92 years","92",1283,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","93 years","93",1096,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","94 years","94",882,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","95 years","95",737,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","96 years","96",576,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","97 years","97",434,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","98 years","98",308,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","99 years","99",249,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","100+ years","100",466,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Nov., 2004","2004/11","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","< 1 year","0",988,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","1 year","1",85,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","2 years","2",41,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","3 years","3",33,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","4 years","4",29,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","5 years","5",25,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","6 years","6",18,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","7 years","7",22,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","8 years","8",15,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","9 years","9",27,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","10 years","10",25,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","11 years","11",25,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","12 years","12",26,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","13 years","13",29,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","14 years","14",38,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","15 years","15",52,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","16 years","16",70,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","17 years","17",92,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","18 years","18",112,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","19 years","19",119,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","20 years","20",148,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","21 years","21",146,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","22 years","22",157,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","23 years","23",137,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","24 years","24",147,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","25 years","25",141,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","26 years","26",147,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","27 years","27",141,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","28 years","28",131,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","29 years","29",150,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","30 years","30",126,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","31 years","31",140,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","32 years","32",168,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","33 years","33",174,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","34 years","34",198,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","35 years","35",195,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","36 years","36",199,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","37 years","37",224,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","38 years","38",236,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","39 years","39",267,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","40 years","40",310,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","41 years","41",356,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","42 years","42",383,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","43 years","43",450,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","44 years","44",418,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","45 years","45",478,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","46 years","46",500,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","47 years","47",553,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","48 years","48",619,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","49 years","49",577,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","50 years","50",701,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","51 years","51",707,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","52 years","52",698,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","53 years","53",773,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","54 years","54",844,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","55 years","55",835,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","56 years","56",841,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","57 years","57",969,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","58 years","58",900,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","59 years","59",868,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","60 years","60",895,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","61 years","61",1059,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","62 years","62",1125,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","63 years","63",1092,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","64 years","64",1135,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","65 years","65",1101,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","66 years","66",1208,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","67 years","67",1245,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","68 years","68",1258,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","69 years","69",1286,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","70 years","70",1456,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","71 years","71",1433,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","72 years","72",1597,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","73 years","73",1560,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","74 years","74",1765,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","75 years","75",1828,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","76 years","76",1948,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","77 years","77",2073,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","78 years","78",2067,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","79 years","79",2222,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","80 years","80",2281,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","81 years","81",2362,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","82 years","82",2424,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","83 years","83",2461,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","84 years","84",2324,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","85 years","85",2322,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","86 years","86",2211,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","87 years","87",2075,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","88 years","88",1962,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","89 years","89",1919,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","90 years","90",1765,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","91 years","91",1605,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","92 years","92",1441,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","93 years","93",1192,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2004","2004","Dec., 2004","2004/12","94 years","94",1030,Not Applicable,Not Applicable
