"Notes","Census Region","Census Region Code","Year","Year Code","Single-Year Ages","Single-Year Ages Code",Deaths,Population,Crude Rate
,"Census Region 3: South","CENS-R3","1999","1999","12 years","12",291,1411259,20.6
,"Census Region 3: South","CENS-R3","1999","1999","13 years","13",370,1414432,26.2
,"Census Region 3: South","CENS-R3","1999","1999","14 years","14",506,1419438,35.6
,"Census Region 3: South","CENS-R3","1999","1999","15 years","15",580,1397080,41.5
,"Census Region 3: South","CENS-R3","1999","1999","16 years","16",981,1428224,68.7
,"Census Region 3: South","CENS-R3","1999","1999","17 years","17",1200,1430499,83.9
,"Census Region 3: South","CENS-R3","1999","1999","18 years","18",1443,1429993,100.9
,"Census Region 3: South","CENS-R3","1999","1999","19 years","19",1474,1486148,99.2
,"Census Region 3: South","CENS-R3","1999","1999","20 years","20",1466,1424855,102.9
,"Census Region 3: South","CENS-R3","1999","1999","21 years","21",1431,1364101,104.9
,"Census Region 3: South","CENS-R3","1999","1999","22 years","22",1434,1339333,107.1
,"Census Region 3: South","CENS-R3","1999","1999","23 years","23",1401,1294176,108.3
,"Census Region 3: South","CENS-R3","1999","1999","24 years","24",1247,1325222,94.1
,"Census Region 3: South","CENS-R3","1999","1999","25 years","25",1357,1330164,102.0
,"Census Region 3: South","CENS-R3","1999","1999","26 years","26",1347,1333526,101.0
,"Census Region 3: South","CENS-R3","1999","1999","27 years","27",1485,1436750,103.4
,"Census Region 3: South","CENS-R3","1999","1999","28 years","28",1636,1496704,109.3
,"Census Region 3: South","CENS-R3","1999","1999","29 years","29",1634,1485242,110.0
,"Census Region 3: South","CENS-R3","1999","1999","30 years","30",1676,1471224,113.9
,"Census Region 3: South","CENS-R3","1999","1999","31 years","31",1705,1389879,122.7
,"Census Region 3: South","CENS-R3","1999","1999","32 years","32",1807,1429425,126.4
,"Census Region 3: South","CENS-R3","1999","1999","33 years","33",2025,1440073,140.6
,"Census Region 3: South","CENS-R3","1999","1999","34 years","34",2278,1552366,146.7
,"Census Region 3: South","CENS-R3","1999","1999","35 years","35",2604,1638604,158.9
,"Census Region 3: South","CENS-R3","1999","1999","36 years","36",2668,1615296,165.2
,"Census Region 3: South","CENS-R3","1999","1999","37 years","37",3044,1618764,188.0
,"Census Region 3: South","CENS-R3","1999","1999","38 years","38",3230,1591254,203.0
,"Census Region 3: South","CENS-R3","1999","1999","39 years","39",3490,1624485,214.8
,"Census Region 3: South","CENS-R3","1999","1999","40 years","40",3669,1635136,224.4
,"Census Region 3: South","CENS-R3","1999","1999","41 years","41",3972,1563336,254.1
,"Census Region 3: South","CENS-R3","1999","1999","42 years","42",4337,1579254,274.6
,"Census Region 3: South","CENS-R3","1999","1999","43 years","43",4573,1502320,304.4
,"Census Region 3: South","CENS-R3","1999","1999","44 years","44",4756,1489820,319.2
,"Census Region 3: South","CENS-R3","1999","1999","45 years","45",4871,1489997,326.9
,"Census Region 3: South","CENS-R3","1999","1999","46 years","46",5192,1396750,371.7
,"Census Region 3: South","CENS-R3","1999","1999","47 years","47",5336,1374339,388.3
,"Census Region 3: South","CENS-R3","1999","1999","48 years","48",5576,1294073,430.9
,"Census Region 3: South","CENS-R3","1999","1999","49 years","49",5888,1322776,445.1
,"Census Region 3: South","CENS-R3","1999","1999","50 years","50",6205,1328687,467.0
,"Census Region 3: South","CENS-R3","1999","1999","51 years","51",6640,1276620,520.1
,"Census Region 3: South","CENS-R3","1999","1999","52 years","52",7516,1375928,546.2
,"Census Region 3: South","CENS-R3","1999","1999","53 years","53",6407,991069,646.5
,"Census Region 3: South","CENS-R3","1999","1999","54 years","54",7067,1042802,677.7
,"Census Region 3: South","CENS-R3","1999","1999","55 years","55",7604,1031543,737.1
,"Census Region 3: South","CENS-R3","1999","1999","56 years","56",8447,1050147,804.4
,"Census Region 3: South","CENS-R3","1999","1999","57 years","57",8236,917914,897.3
,"Census Region 3: South","CENS-R3","1999","1999","58 years","58",8666,871098,994.8
,"Census Region 3: South","CENS-R3","1999","1999","59 years","59",9087,846075,1074.0
,"Census Region 3: South","CENS-R3","1999","1999","60 years","60",9338,844674,1105.5
,"Census Region 3: South","CENS-R3","1999","1999","61 years","61",10038,793699,1264.7
,"Census Region 3: South","CENS-R3","1999","1999","62 years","62",10365,759774,1364.2
,"Census Region 3: South","CENS-R3","1999","1999","63 years","63",11168,752338,1484.4
,"Census Region 3: South","CENS-R3","1999","1999","64 years","64",12280,768136,1598.7
,"Census Region 3: South","CENS-R3","1999","1999","65 years","65",12643,710494,1779.5
,"Census Region 3: South","CENS-R3","1999","1999","66 years","66",13629,702165,1941.0
,"Census Region 3: South","CENS-R3","1999","1999","67 years","67",14312,710234,2015.1
,"Census Region 3: South","CENS-R3","1999","1999","68 years","68",15243,703090,2168.0
,"Census Region 3: South","CENS-R3","1999","1999","69 years","69",16806,688395,2441.3
,"Census Region 3: South","CENS-R3","1999","1999","70 years","70",17447,679539,2567.5
,"Census Region 3: South","CENS-R3","1999","1999","71 years","71",18735,662996,2825.8
,"Census Region 3: South","CENS-R3","1999","1999","72 years","72",20048,628906,3187.8
,"Census Region 3: South","CENS-R3","1999","1999","73 years","73",21046,612436,3436.4
,"Census Region 3: South","CENS-R3","1999","1999","74 years","74",22128,606702,3647.3
,"Census Region 3: South","CENS-R3","1999","1999","75 years","75",23020,579956,3969.3
,"Census Region 3: South","CENS-R3","1999","1999","76 years","76",23594,543300,4342.7
,"Census Region 3: South","CENS-R3","1999","1999","77 years","77",25076,526085,4766.5
,"Census Region 3: South","CENS-R3","1999","1999","78 years","78",25711,492536,5220.1
,"Census Region 3: South","CENS-R3","1999","1999","79 years","79",26171,437811,5977.7
,"Census Region 3: South","CENS-R3","1999","1999","80 years","80",25101,415925,6035.0
,"Census Region 3: South","CENS-R3","1999","1999","81 years","81",25000,359865,6947.0
,"Census Region 3: South","CENS-R3","1999","1999","82 years","82",25289,328100,7707.7
,"Census Region 3: South","CENS-R3","1999","1999","83 years","83",24896,296186,8405.5
,"Census Region 3: South","CENS-R3","1999","1999","84 years","84",25419,269129,9444.9
,"Census Region 3: South","CENS-R3","1999","1999","85 years","85",25118,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","86 years","86",24208,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","87 years","87",22955,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","88 years","88",22072,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","89 years","89",20445,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","90 years","90",18312,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","91 years","91",16778,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","92 years","92",14632,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","93 years","93",12239,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","94 years","94",10498,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","95 years","95",8491,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","96 years","96",6710,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","97 years","97",5061,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","98 years","98",4031,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","1999","1999","99 years","99",2833,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","1 year","1",834,1373046,60.7
,"Census Region 3: South","CENS-R3","2000","2000","2 years","2",530,1355360,39.1
,"Census Region 3: South","CENS-R3","2000","2000","3 years","3",389,1359322,28.6
,"Census Region 3: South","CENS-R3","2000","2000","4 years","4",327,1380809,23.7
,"Census Region 3: South","CENS-R3","2000","2000","5 years","5",299,1390918,21.5
,"Census Region 3: South","CENS-R3","2000","2000","6 years","6",231,1412289,16.4
,"Census Region 3: South","CENS-R3","2000","2000","7 years","7",242,1448297,16.7
,"Census Region 3: South","CENS-R3","2000","2000","8 years","8",253,1465897,17.3
,"Census Region 3: South","CENS-R3","2000","2000","9 years","9",229,1496496,15.3
,"Census Region 3: South","CENS-R3","2000","2000","10 years","10",236,1502242,15.7
,"Census Region 3: South","CENS-R3","2000","2000","11 years","11",305,1449245,21.0
,"Census Region 3: South","CENS-R3","2000","2000","12 years","12",306,1433817,21.3
,"Census Region 3: South","CENS-R3","2000","2000","13 years","13",351,1416863,24.8
,"Census Region 3: South","CENS-R3","2000","2000","14 years","14",485,1431724,33.9
,"Census Region 3: South","CENS-R3","2000","2000","15 years","15",670,1423136,47.1
,"Census Region 3: South","CENS-R3","2000","2000","16 years","16",942,1410942,66.8
,"Census Region 3: South","CENS-R3","2000","2000","17 years","17",1128,1437534,78.5
,"Census Region 3: South","CENS-R3","2000","2000","18 years","18",1381,1449121,95.3
,"Census Region 3: South","CENS-R3","2000","2000","19 years","19",1555,1496451,103.9
,"Census Region 3: South","CENS-R3","2000","2000","20 years","20",1622,1472079,110.2
,"Census Region 3: South","CENS-R3","2000","2000","21 years","21",1635,1389636,117.7
,"Census Region 3: South","CENS-R3","2000","2000","22 years","22",1469,1364201,107.7
,"Census Region 3: South","CENS-R3","2000","2000","23 years","23",1465,1334228,109.8
,"Census Region 3: South","CENS-R3","2000","2000","24 years","24",1427,1320811,108.0
,"Census Region 3: South","CENS-R3","2000","2000","25 years","25",1449,1357841,106.7
,"Census Region 3: South","CENS-R3","2000","2000","26 years","26",1431,1320061,108.4
,"Census Region 3: South","CENS-R3","2000","2000","27 years","27",1513,1384857,109.3
,"Census Region 3: South","CENS-R3","2000","2000","28 years","28",1557,1453112,107.1
,"Census Region 3: South","CENS-R3","2000","2000","29 years","29",1735,1529369,113.4
,"Census Region 3: South","CENS-R3","2000","2000","30 years","30",1722,1522239,113.1
,"Census Region 3: South","CENS-R3","2000","2000","31 years","31",1731,1424517,121.5
,"Census Region 3: South","CENS-R3","2000","2000","32 years","32",1844,1415119,130.3
,"Census Region 3: South","CENS-R3","2000","2000","33 years","33",1949,1425108,136.8
,"Census Region 3: South","CENS-R3","2000","2000","34 years","34",2267,1487120,152.4
,"Census Region 3: South","CENS-R3","2000","2000","35 years","35",2384,1608183,148.2
,"Census Region 3: South","CENS-R3","2000","2000","36 years","36",2738,1611641,169.9
,"Census Region 3: South","CENS-R3","2000","2000","37 years","37",2995,1608532,186.2
,"Census Region 3: South","CENS-R3","2000","2000","38 years","38",3229,1611568,200.4
,"Census Region 3: South","CENS-R3","2000","2000","39 years","39",3588,1625215,220.8
,"Census Region 3: South","CENS-R3","2000","2000","40 years","40",3842,1655639,232.1
,"Census Region 3: South","CENS-R3","2000","2000","41 years","41",4142,1570025,263.8
,"Census Region 3: South","CENS-R3","2000","2000","42 years","42",4310,1595125,270.2
,"Census Region 3: South","CENS-R3","2000","2000","43 years","43",4742,1550319,305.9
,"Census Region 3: South","CENS-R3","2000","2000","44 years","44",4882,1511054,323.1
,"Census Region 3: South","CENS-R3","2000","2000","45 years","45",5216,1522416,342.6
,"Census Region 3: South","CENS-R3","2000","2000","46 years","46",5508,1435886,383.6
,"Census Region 3: South","CENS-R3","2000","2000","47 years","47",5728,1408345,406.7
,"Census Region 3: South","CENS-R3","2000","2000","48 years","48",5884,1359903,432.7
,"Census Region 3: South","CENS-R3","2000","2000","49 years","49",6303,1319696,477.6
,"Census Region 3: South","CENS-R3","2000","2000","50 years","50",6494,1339551,484.8
,"Census Region 3: South","CENS-R3","2000","2000","51 years","51",6836,1285128,531.9
,"Census Region 3: South","CENS-R3","2000","2000","52 years","52",7377,1319128,559.2
,"Census Region 3: South","CENS-R3","2000","2000","53 years","53",8199,1294192,633.5
,"Census Region 3: South","CENS-R3","2000","2000","54 years","54",7010,1011486,693.0
,"Census Region 3: South","CENS-R3","2000","2000","55 years","55",7701,1031741,746.4
,"Census Region 3: South","CENS-R3","2000","2000","56 years","56",8396,1026055,818.3
,"Census Region 3: South","CENS-R3","2000","2000","57 years","57",9017,1024992,879.7
,"Census Region 3: South","CENS-R3","2000","2000","58 years","58",9057,918973,985.6
,"Census Region 3: South","CENS-R3","2000","2000","59 years","59",9320,869455,1071.9
,"Census Region 3: South","CENS-R3","2000","2000","60 years","60",9729,849732,1144.9
,"Census Region 3: South","CENS-R3","2000","2000","61 years","61",9922,811891,1222.1
,"Census Region 3: South","CENS-R3","2000","2000","62 years","62",10666,797724,1337.1
,"Census Region 3: South","CENS-R3","2000","2000","63 years","63",11289,753896,1497.4
,"Census Region 3: South","CENS-R3","2000","2000","64 years","64",12237,758289,1613.8
,"Census Region 3: South","CENS-R3","2000","2000","65 years","65",12861,755919,1701.4
,"Census Region 3: South","CENS-R3","2000","2000","66 years","66",13273,691655,1919.0
,"Census Region 3: South","CENS-R3","2000","2000","67 years","67",14297,704940,2028.1
,"Census Region 3: South","CENS-R3","2000","2000","68 years","68",15275,685301,2228.9
,"Census Region 3: South","CENS-R3","2000","2000","69 years","69",16038,684640,2342.5
,"Census Region 3: South","CENS-R3","2000","2000","70 years","70",17462,680710,2565.3
,"Census Region 3: South","CENS-R3","2000","2000","71 years","71",18305,649138,2819.9
,"Census Region 3: South","CENS-R3","2000","2000","72 years","72",20057,644581,3111.6
,"Census Region 3: South","CENS-R3","2000","2000","73 years","73",20948,618122,3389.0
,"Census Region 3: South","CENS-R3","2000","2000","74 years","74",21691,596847,3634.3
,"Census Region 3: South","CENS-R3","2000","2000","75 years","75",23346,584738,3992.6
,"Census Region 3: South","CENS-R3","2000","2000","76 years","76",23836,549293,4339.4
,"Census Region 3: South","CENS-R3","2000","2000","77 years","77",24545,512552,4788.8
,"Census Region 3: South","CENS-R3","2000","2000","78 years","78",25723,501096,5133.3
,"Census Region 3: South","CENS-R3","2000","2000","79 years","79",26373,456883,5772.4
,"Census Region 3: South","CENS-R3","2000","2000","80 years","80",26670,422233,6316.4
,"Census Region 3: South","CENS-R3","2000","2000","81 years","81",25540,368356,6933.5
,"Census Region 3: South","CENS-R3","2000","2000","82 years","82",25693,331237,7756.7
,"Census Region 3: South","CENS-R3","2000","2000","83 years","83",25331,299310,8463.1
,"Census Region 3: South","CENS-R3","2000","2000","84 years","84",25203,270170,9328.6
,"Census Region 3: South","CENS-R3","2000","2000","85 years","85",25277,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","86 years","86",24838,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","87 years","87",23887,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","88 years","88",22265,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","89 years","89",20940,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","90 years","90",19243,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","91 years","91",17073,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","92 years","92",15114,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","93 years","93",12761,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","94 years","94",10766,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","95 years","95",8723,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","96 years","96",6897,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","97 years","97",5411,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","98 years","98",3865,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2000","2000","99 years","99",2863,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2001","2001","1 year","1",849,1398749,60.7
,"Census Region 3: South","CENS-R3","2001","2001","2 years","2",557,1367977,40.7
,"Census Region 3: South","CENS-R3","2001","2001","3 years","3",433,1363668,31.8
,"Census Region 3: South","CENS-R3","2001","2001","4 years","4",325,1362243,23.9
,"Census Region 3: South","CENS-R3","2001","2001","5 years","5",264,1378299,19.2
,"Census Region 3: South","CENS-R3","2001","2001","6 years","6",235,1396783,16.8
,"Census Region 3: South","CENS-R3","2001","2001","7 years","7",234,1413028,16.6
,"Census Region 3: South","CENS-R3","2001","2001","8 years","8",224,1445329,15.5
