Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,50-54 years,50-54,89,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,55-59 years,55-59,77,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,60-64 years,60-64,38,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,65-69 years,65-69,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,15-19 years,15-19,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,20-24 years,20-24,49,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,25-29 years,25-29,82,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,30-34 years,30-34,83,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,35-39 years,35-39,71,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,40-44 years,40-44,90,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,45-49 years,45-49,100,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,50-54 years,50-54,97,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,55-59 years,55-59,84,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,60-64 years,60-64,34,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,65-69 years,65-69,22,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,15-19 years,15-19,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,20-24 years,20-24,53,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,25-29 years,25-29,82,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,30-34 years,30-34,104,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,35-39 years,35-39,67,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,40-44 years,40-44,76,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,45-49 years,45-49,106,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,50-54 years,50-54,101,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,55-59 years,55-59,72,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,60-64 years,60-64,36,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,65-69 years,65-69,19,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,90-94 years,90-94,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,15-19 years,15-19,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,20-24 years,20-24,54,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,25-29 years,25-29,104,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,30-34 years,30-34,94,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,35-39 years,35-39,83,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,40-44 years,40-44,96,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,45-49 years,45-49,104,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,50-54 years,50-54,119,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,55-59 years,55-59,72,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,60-64 years,60-64,48,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,65-69 years,65-69,18,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,15-19 years,15-19,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,20-24 years,20-24,69,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,25-29 years,25-29,88,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,30-34 years,30-34,124,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,35-39 years,35-39,83,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,40-44 years,40-44,92,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,45-49 years,45-49,124,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,50-54 years,50-54,113,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,55-59 years,55-59,88,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,60-64 years,60-64,43,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,65-69 years,65-69,12,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,80-84 years,80-84,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,15-19 years,15-19,11,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,20-24 years,20-24,50,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,25-29 years,25-29,105,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,30-34 years,30-34,97,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,35-39 years,35-39,78,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,40-44 years,40-44,82,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,45-49 years,45-49,108,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,50-54 years,50-54,96,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,55-59 years,55-59,69,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,60-64 years,60-64,48,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,65-69 years,65-69,16,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,5-9 years,5-9,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,15-19 years,15-19,17,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,20-24 years,20-24,78,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,25-29 years,25-29,108,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,30-34 years,30-34,109,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,35-39 years,35-39,84,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,40-44 years,40-44,103,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,45-49 years,45-49,101,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,50-54 years,50-54,108,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,55-59 years,55-59,81,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,60-64 years,60-64,32,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,65-69 years,65-69,21,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,20-24 years,20-24,59,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,25-29 years,25-29,95,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,30-34 years,30-34,81,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,35-39 years,35-39,80,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,40-44 years,40-44,83,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,45-49 years,45-49,93,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,50-54 years,50-54,104,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,55-59 years,55-59,74,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,60-64 years,60-64,32,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,65-69 years,65-69,11,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,70-74 years,70-74,10,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,90-94 years,90-94,0,Not Applicable,Not Applicable
