"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","25-29 years","25-29",45,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","30-34 years","30-34",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","35-39 years","35-39",47,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","40-44 years","40-44",55,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","45-49 years","45-49",47,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","50-54 years","50-54",53,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","55-59 years","55-59",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","60-64 years ","60-64",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Aug., 2013","2013/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","20-24 years","20-24",34,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","25-29 years","25-29",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","30-34 years","30-34",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","35-39 years","35-39",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","40-44 years","40-44",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","45-49 years","45-49",46,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","50-54 years","50-54",51,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","55-59 years","55-59",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","60-64 years ","60-64",21,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","65-69 years","65-69",13,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Sep., 2013","2013/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","20-24 years","20-24",25,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","25-29 years","25-29",33,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","30-34 years","30-34",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","35-39 years","35-39",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","40-44 years","40-44",37,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","45-49 years","45-49",46,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","50-54 years","50-54",44,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","55-59 years","55-59",43,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","60-64 years ","60-64",30,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","65-69 years","65-69",12,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Oct., 2013","2013/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","15-19 years","15-19",12,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","25-29 years","25-29",34,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","30-34 years","30-34",31,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","35-39 years","35-39",45,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","40-44 years","40-44",43,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","45-49 years","45-49",51,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","50-54 years","50-54",73,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","55-59 years","55-59",47,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","60-64 years ","60-64",29,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","65-69 years","65-69",14,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Nov., 2013","2013/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","5-9 years","5-9",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","20-24 years","20-24",23,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","25-29 years","25-29",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","30-34 years","30-34",41,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","35-39 years","35-39",51,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","40-44 years","40-44",39,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","45-49 years","45-49",44,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","50-54 years","50-54",55,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","55-59 years","55-59",58,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Dec., 2013","2013/12","60-64 years ","60-64",33,Not Applicable,Not Applicable
